"","solution","distance","distance_from_optimum"
"34","56, 42, 64, 1, 62, 30, 15, 36, 69, 71, 60, 70, 20, 37, 47, 5, 13, 54, 35, 65, 66, 10, 31, 25, 32, 9, 39, 12, 53, 19, 59, 14, 38, 11, 46, 57, 45, 48, 4, 52, 34, 26, 7, 67, 8, 58, 17, 6, 51, 44, 3, 63, 16, 23, 43, 41, 49, 18, 24, 50, 55, 72, 40, 76, 75, 27, 29, 74, 2, 68, 61, 28, 21, 33, 73, 22",947.330436044942,402.330436044942
"35","44, 40, 12, 26, 65, 66, 19, 54, 13, 35, 11, 7, 46, 45, 2, 4, 51, 6, 68, 76, 34, 8, 52, 27, 5, 48, 15, 37, 60, 70, 69, 73, 33, 63, 61, 43, 42, 64, 41, 23, 56, 1, 22, 74, 29, 30, 28, 62, 36, 21, 47, 71, 20, 57, 59, 14, 38, 53, 67, 75, 17, 16, 3, 24, 49, 18, 25, 9, 10, 58, 39, 72, 31, 55, 50, 32",932.869740229539,387.869740229539
"36","58, 26, 12, 68, 1, 51, 17, 7, 11, 19, 35, 46, 4, 8, 52, 34, 27, 29, 45, 76, 28, 64, 61, 47, 36, 71, 70, 60, 48, 13, 37, 5, 57, 15, 20, 54, 59, 31, 10, 65, 66, 14, 53, 38, 72, 24, 50, 39, 9, 40, 32, 55, 25, 18, 44, 3, 6, 33, 2, 62, 22, 21, 74, 30, 69, 42, 41, 49, 63, 16, 23, 56, 43, 73, 75, 67",1019.62673219144,474.626732191436
"37","44, 51, 17, 2, 52, 46, 8, 26, 12, 3, 23, 41, 28, 68, 45, 27, 29, 75, 76, 34, 13, 57, 5, 37, 15, 35, 7, 67, 58, 38, 65, 14, 11, 54, 20, 71, 70, 60, 69, 21, 22, 64, 62, 63, 24, 16, 56, 42, 43, 1, 73, 61, 30, 36, 47, 48, 74, 33, 6, 4, 19, 53, 59, 66, 10, 31, 55, 9, 32, 18, 25, 39, 72, 40, 50, 49",1004.50550404544,459.505504045445
"38","53, 11, 66, 59, 54, 13, 38, 58, 10, 65, 31, 12, 40, 44, 55, 18, 50, 25, 3, 16, 51, 76, 68, 33, 73, 2, 62, 6, 17, 26, 39, 72, 9, 7, 8, 67, 34, 46, 27, 52, 19, 15, 20, 60, 71, 5, 47, 28, 74, 21, 48, 30, 45, 75, 4, 29, 57, 36, 70, 37, 69, 61, 64, 42, 22, 63, 43, 41, 1, 23, 56, 49, 24, 32, 35, 14",899.398596462634,354.398596462634
"39","70, 20, 48, 74, 69, 21, 28, 6, 44, 50, 3, 55, 31, 9, 39, 72, 12, 10, 11, 38, 58, 7, 26, 76, 75, 4, 68, 40, 14, 35, 54, 8, 46, 67, 51, 17, 16, 63, 33, 1, 22, 62, 73, 42, 61, 64, 43, 41, 56, 23, 49, 24, 18, 25, 32, 2, 45, 27, 57, 37, 15, 30, 52, 34, 19, 59, 65, 66, 53, 13, 29, 5, 47, 36, 71, 60",912.579705169619,367.579705169619
"40","26, 67, 4, 34, 13, 54, 8, 46, 45, 29, 48, 15, 57, 52, 35, 19, 7, 53, 10, 58, 72, 50, 55, 31, 38, 11, 65, 59, 27, 5, 47, 36, 61, 28, 74, 69, 60, 71, 37, 20, 70, 21, 42, 41, 63, 6, 2, 30, 22, 1, 64, 62, 43, 23, 56, 24, 18, 3, 32, 9, 39, 25, 12, 66, 14, 40, 17, 51, 73, 33, 44, 49, 16, 76, 75, 68",950.571771865989,405.571771865989
"41","54, 52, 20, 37, 36, 70, 60, 47, 71, 69, 64, 22, 41, 43, 56, 33, 61, 28, 62, 55, 18, 24, 63, 17, 9, 32, 16, 42, 68, 45, 48, 29, 15, 2, 74, 76, 21, 30, 57, 14, 19, 35, 13, 5, 6, 34, 10, 31, 58, 59, 7, 8, 26, 67, 49, 23, 1, 73, 51, 3, 44, 25, 50, 40, 12, 39, 72, 65, 66, 53, 11, 38, 46, 27, 75, 4",1166.69352809872,621.693528098716
"42","71, 69, 29, 46, 15, 54, 14, 35, 8, 50, 25, 3, 44, 63, 51, 22, 64, 42, 43, 23, 56, 49, 24, 16, 76, 19, 58, 7, 52, 57, 27, 47, 48, 60, 13, 30, 45, 74, 73, 33, 28, 62, 1, 17, 6, 41, 61, 36, 5, 66, 38, 10, 67, 26, 75, 4, 34, 68, 12, 40, 18, 39, 59, 65, 11, 53, 72, 31, 55, 9, 32, 2, 21, 20, 37, 70",1194.11065853391,649.110658533912
"43","49, 24, 18, 25, 50, 55, 9, 1, 73, 6, 45, 21, 30, 71, 60, 70, 36, 47, 69, 33, 15, 37, 29, 57, 26, 40, 32, 76, 4, 7, 35, 19, 11, 53, 46, 27, 67, 34, 54, 59, 31, 58, 39, 10, 38, 65, 66, 14, 8, 13, 52, 5, 20, 61, 28, 2, 74, 62, 42, 41, 16, 44, 3, 17, 75, 68, 51, 12, 72, 48, 23, 56, 43, 22, 64, 63",1090.62923364202,545.629233642019
"44","36, 70, 27, 67, 11, 39, 72, 58, 10, 50, 18, 40, 26, 6, 1, 41, 42, 56, 64, 62, 73, 47, 28, 21, 69, 60, 43, 23, 24, 49, 3, 12, 9, 55, 32, 44, 2, 30, 75, 45, 4, 13, 57, 71, 5, 20, 15, 61, 22, 33, 63, 68, 14, 53, 17, 51, 16, 76, 74, 48, 52, 8, 7, 38, 19, 54, 34, 46, 35, 59, 65, 66, 31, 25, 29, 37",1175.69367633861,630.693676338609
"45","45, 48, 37, 15, 21, 62, 23, 24, 25, 38, 72, 68, 57, 8, 12, 44, 3, 16, 63, 51, 30, 74, 6, 33, 56, 18, 55, 50, 39, 9, 58, 65, 31, 35, 11, 53, 19, 34, 27, 54, 13, 61, 64, 22, 73, 28, 43, 41, 42, 1, 75, 47, 5, 60, 71, 69, 70, 36, 20, 29, 2, 26, 4, 52, 7, 46, 14, 59, 66, 10, 32, 49, 40, 17, 67, 76",1147.63813704992,602.638137049923
"46","15, 52, 71, 70, 60, 37, 5, 27, 7, 10, 38, 14, 53, 55, 18, 25, 17, 16, 43, 1, 33, 73, 21, 69, 36, 74, 28, 75, 26, 48, 45, 54, 11, 59, 12, 67, 46, 34, 4, 30, 76, 3, 24, 50, 72, 31, 65, 51, 6, 68, 62, 41, 42, 23, 64, 22, 61, 2, 63, 49, 56, 44, 32, 9, 40, 39, 58, 66, 57, 29, 20, 13, 35, 19, 8, 47",1175.01374024449,630.013740244492
"47","17, 34, 46, 10, 67, 65, 45, 4, 52, 27, 54, 59, 19, 75, 14, 66, 55, 39, 25, 40, 12, 58, 31, 11, 13, 57, 15, 60, 70, 48, 21, 47, 20, 36, 37, 29, 71, 61, 69, 73, 68, 76, 6, 33, 64, 41, 63, 16, 56, 49, 23, 3, 72, 74, 2, 28, 62, 22, 42, 1, 43, 5, 30, 26, 7, 8, 35, 53, 38, 9, 50, 44, 18, 24, 32, 51",1200.37721323077,655.377213230768
"48","68, 12, 3, 44, 9, 40, 18, 17, 75, 35, 7, 26, 67, 29, 4, 46, 34, 76, 53, 11, 38, 10, 50, 32, 33, 74, 45, 21, 61, 69, 60, 54, 57, 15, 70, 30, 28, 48, 5, 27, 8, 59, 14, 58, 19, 52, 39, 72, 65, 66, 31, 55, 25, 24, 1, 56, 41, 43, 23, 64, 42, 22, 73, 63, 13, 37, 20, 36, 71, 47, 51, 49, 16, 62, 2, 6",1129.04882083857,584.048820838567
"49","73, 62, 36, 20, 47, 69, 52, 8, 11, 39, 31, 25, 32, 9, 38, 66, 65, 14, 35, 53, 10, 55, 40, 59, 54, 57, 5, 48, 45, 6, 4, 12, 30, 46, 76, 75, 34, 7, 19, 67, 26, 27, 29, 13, 60, 70, 71, 37, 15, 21, 61, 1, 43, 23, 63, 17, 72, 58, 18, 50, 44, 24, 49, 3, 51, 16, 68, 2, 22, 41, 56, 42, 64, 28, 74, 33",1095.27712501305,550.277125013051
"50","30, 2, 4, 68, 13, 27, 19, 46, 10, 72, 11, 7, 75, 6, 8, 59, 14, 52, 35, 67, 1, 16, 3, 51, 17, 26, 40, 38, 65, 31, 44, 12, 76, 71, 70, 74, 5, 45, 54, 34, 53, 66, 25, 50, 32, 58, 39, 9, 55, 18, 56, 63, 73, 22, 64, 41, 61, 60, 29, 33, 43, 36, 37, 69, 47, 21, 42, 49, 24, 23, 62, 48, 15, 57, 20, 28",1257.15673734858,712.156737348583
